source_file,line,source_name,source_url,canonical_id,disposition,reason
devopstools_final.md,100,Rocky Linux,https://rockylinux.org/,rocky-linux,kept,Canonical occurrence retained
1_Foundational-Skills/README.md,21,Rocky Linux,https://rockylinux.org/,rocky-linux,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,679,Rook,https://rook.io/,rook,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,175,Rook,https://rook.io/,rook,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1337,Rude Tools,https://rudetools.dev/,rude-tools,kept,Canonical occurrence retained
10_Miscellaneous/README.md,94,Rude Tools,https://rudetools.dev/,rude-tools,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,290,RustFS,https://rustfs.com/,rustfs,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,218,RustFS,https://rustfs.com/,rustfs,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,531,Aralez,https://sadoyan.github.io/aralez-docs/,aralez,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,70,Aralez,https://sadoyan.github.io/aralez-docs/,aralez,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,903,SafeLine,https://safepoint.cloud/landing/safeline,safeline,kept,Canonical occurrence retained
6_Security/README.md,47,SafeLine,https://safepoint.cloud/landing/safeline,safeline,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,962,Portmaster,https://safing.io/,portmaster,kept,Canonical occurrence retained
devopstools_final.md,205,Salt,https://saltproject.io/,salt,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,90,Salt,https://saltproject.io/,salt,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,738,Awesome Prometheus Alerts,https://samber.github.io/awesome-prometheus-alerts/,awesome-prometheus-alerts,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,37,Awesome Prometheus Alerts,https://samber.github.io/awesome-prometheus-alerts/,awesome-prometheus-alerts,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1053,Sauce Labs Real Device Cloud,https://saucelabs.com/platform/real-device-cloud,sauce-labs-real-device-cloud,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,29,Sauce Labs Real Device Cloud,https://saucelabs.com/platform/real-device-cloud,sauce-labs-real-device-cloud,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,183,Score,https://score.dev/,score,kept,Canonical occurrence retained
devopstools_final.md,1090,Scrapling,https://scrapling.readthedocs.io/en/latest/,scrapling,kept,Canonical occurrence retained
devopstools_final.md,269,Sealos,https://sealos.io/,sealos,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,190,Sealos,https://sealos.io/,sealos,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,291,SeaweedFS,https://seaweedfs.com/,seaweedfs,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,220,SeaweedFS,https://seaweedfs.com/,seaweedfs,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,965,Security Onion,https://securityonionsolutions.com/,security-onion,kept,Canonical occurrence retained
devopstools_final.md,338,Semaphore CI,https://semaphoreci.com/,semaphore-ci,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,58,Semaphore CI,https://semaphoreci.com/,semaphore-ci,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,715,Sematext,https://sematext.com/,sematext,kept,Canonical occurrence retained
devopstools_final.md,904,Semgrep,https://semgrep.dev/,semgrep,kept,Canonical occurrence retained
devopstools_final.md,716,Sensu,https://sensu.io/,sensu,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,20,Sensu,https://sensu.io/,sensu,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,782,Sentry,https://sentry.io/welcome/,sentry,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,73,Sentry,https://sentry.io/welcome/,sentry,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1040,ServerSpec,https://serverspec.org/,serverspec,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,17,ServerSpec,https://serverspec.org/,serverspec,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,361,Shipwright,https://shipwright.io/,shipwright,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,96,Shipwright,https://shipwright.io/,shipwright,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1280,Claude Code Cheat Sheet,https://shipyard.build/blog/claude-code-cheat-sheet,claude-code-cheat-sheet,kept,Canonical occurrence retained
devopstools_final.md,907,Shuffle Automation,https://shuffler.io/,shuffle-automation,kept,Canonical occurrence retained
devopstools_final.md,753,SigNoz,https://signoz.io/,signoz,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,47,SigNoz,https://signoz.io/,signoz,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,362,Skaffold,https://skaffold.dev/,skaffold,kept,Canonical occurrence retained
devopstools_final.md,120,AWS Skill Builder,https://skillbuilder.aws/,aws-skill-builder,kept,Canonical occurrence retained
1_Foundational-Skills/README.md,41,AWS Skill Builder,https://skillbuilder.aws/,aws-skill-builder,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1276,AWS Cloud Quest Practitioner,https://skillbuilder.aws/learn/FU5WCYVGKY/aws-cloud-quest-cloud-practitioner/learn,aws-cloud-quest-practitioner,kept,Canonical occurrence retained
10_Miscellaneous/README.md,20,AWS Cloud Quest Practitioner,https://skillbuilder.aws/learn/FU5WCYVGKY/aws-cloud-quest-cloud-practitioner/learn,aws-cloud-quest-practitioner,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,775,Apache SkyWalking,https://skywalking.apache.org/,apache-skywalking,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,67,Apache SkyWalking,https://skywalking.apache.org/,apache-skywalking,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1155,Slack,https://slack.com/,slack,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,106,Slack,https://slack.com/,slack,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,908,SLSA,https://slsa.dev/,slsa,kept,Canonical occurrence retained
devopstools_final.md,1254,LangSmith,https://smith.langchain.com/,langsmith,kept,Canonical occurrence retained
9_AI-MLOps/README.md,68,LangSmith,https://smith.langchain.com/,langsmith,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,911,Snyk,https://snyk.io/,snyk,kept,Canonical occurrence retained
6_Security/README.md,49,Snyk,https://snyk.io/,snyk,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,912,Socket,https://socket.dev/,socket,kept,Canonical occurrence retained
devopstools_final.md,497,kubectl-klock,https://software.opensuse.org/package/kubectl-klock,kubectl-klock,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,47,kubectl-klock,https://software.opensuse.org/package/kubectl-klock,kubectl-klock,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,184,Spacelift,https://spacelift.io/,spacelift,kept,Canonical occurrence retained
devopstools_final.md,223,Spacelift,https://spacelift.io/,spacelift,merged,Merged by normalized canonical URL; provenance preserved
2_Cloud-Infrastructure-Serverless/README.md,58,Spacelift,https://spacelift.io/,spacelift,merged,Merged by normalized canonical URL; provenance preserved
2_Cloud-Infrastructure-Serverless/README.md,122,Spacelift,https://spacelift.io/,spacelift,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,216,Spin,https://spinframework.dev/,spin,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,110,Spin,https://spinframework.dev/,spin,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,339,Spinnaker,https://spinnaker.io/,spinnaker,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,60,Spinnaker,https://spinnaker.io/,spinnaker,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,806,Spot FinOps,https://spot.io/solutions/finops/,spot-finops,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,92,Spot FinOps,https://spot.io/solutions/finops/,spot-finops,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,133,SysAdmin to SRE Roadmap,https://sre.yoparchi.fr/,sysadmin-to-sre-roadmap,kept,Canonical occurrence retained
devopstools_final.md,1004,SSOReady,https://ssoready.com/,ssoready,kept,Canonical occurrence retained
devopstools_final.md,485,kube-linter,https://stackrox.github.io/kube-linter/,kube-linter,kept,Canonical occurrence retained
devopstools_final.md,877,Kube-linter,https://docs.kubelinter.io/,kube-linter,merged,Merged by normalized canonical URL; provenance preserved
4_Kubernetes-Containers/README.md,38,kube-linter,https://stackrox.github.io/kube-linter/,kube-linter,merged,Merged by normalized canonical URL; provenance preserved
6_Security/README.md,32,Kube-linter,https://docs.kubelinter.io/,kube-linter,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1209,Stakpak,https://stakpak.dev/,stakpak,kept,Canonical occurrence retained
devopstools_final.md,1127,Starlight,https://starlight.astro.build/,starlight,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,86,Starlight,https://starlight.astro.build/,starlight,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,687,Stash,https://stash.run/,stash,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,183,Stash,https://stash.run/,stash,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,629,Strimzi,https://strimzi.io/,strimzi,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,134,Strimzi,https://strimzi.io/,strimzi,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1343,Structurizr,https://structurizr.com/,structurizr,kept,Canonical occurrence retained
devopstools_final.md,967,Suricata,https://suricata.io/,suricata,kept,Canonical occurrence retained
devopstools_final.md,270,Sustainable Computing (Kepler),https://sustainable-computing.io/,sustainable-computing-kepler,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,192,Sustainable Computing (Kepler),https://sustainable-computing.io/,sustainable-computing-kepler,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,466,K8s Cleaner (Sveltos),https://sveltos.projectsveltos.io/k8sCleaner.html,k8s-cleaner-sveltos,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,29,K8s Cleaner (Sveltos),https://sveltos.projectsveltos.io/k8sCleaner.html,k8s-cleaner-sveltos,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1071,Tabby (Terminal),https://tabby.sh/,tabby-terminal,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,41,Tabby (Terminal),https://tabby.sh/,tabby-terminal,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,969,Tailscale,https://tailscale.com/,tailscale,kept,Canonical occurrence retained
6_Security/README.md,84,Tailscale,https://tailscale.com/,tailscale,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,524,Tarook,https://tarook.cloud/en/,tarook,kept,Canonical occurrence retained
devopstools_final.md,341,Tekton,https://tekton.dev/,tekton,kept,Canonical occurrence retained
3_CI-CD-Automation/README.md,64,Tekton,https://tekton.dev/,tekton,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1025,Tenzu,https://tenzu.net/fr/,tenzu,kept,Canonical occurrence retained
devopstools_final.md,1072,Termix,https://termix.site/,termix,kept,Canonical occurrence retained
devopstools_final.md,807,Ternary,https://ternary.app/,ternary,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,93,Ternary,https://ternary.app/,ternary,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,185,terraform-docs,https://terraform-docs.io/,terraform-docs,kept,Canonical occurrence retained
devopstools_final.md,189,Terragrunt,https://terragrunt.gruntwork.io/,terragrunt,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,62,Terragrunt,https://terragrunt.gruntwork.io/,terragrunt,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,225,Terrateam,https://terrateam.io/,terrateam,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,126,Terrateam,https://terrateam.io/,terrateam,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1043,Testcontainers,https://testcontainers.com/,testcontainers,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,19,Testcontainers,https://testcontainers.com/,testcontainers,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1042,Testkube,https://testkube.io/,testkube,kept,Canonical occurrence retained
devopstools_final.md,1045,TestRigor,https://testrigor.com/,testrigor,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,21,TestRigor,https://testrigor.com/,testrigor,merged,Merged by normalized canonical URL; provenance preserved
